playerID,tmID,coachID,year,stint,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage_player
beardal01w,WAS,plankju99w,8.0,0.0,622.0,539.0,150.0,0.4155844155844156,0.8466666666666667,0.3219178082191781,0.5140495867768595,0.1189050470487596,0.0547476475620188,0.020530367835757,0.0846877673224978,1.053191489361702,0.4591836734693877
beardal01w,WAS,plankju99w,9.0,0.0,532.0,474.0,146.0,0.3945147679324894,0.7328767123287672,0.3541666666666667,0.4942033293697978,0.108058608058608,0.0503663003663003,0.0173992673992674,0.1071428571428571,1.1037735849056605,0.4483122362869198
beviltu01w,IND,dunnli99wc,1.0,0.0,153.0,112.0,72.0,0.3571428571428571,0.7777777777777778,0.2833333333333333,0.5324331848552338,0.1193467336683417,0.0515075376884422,0.007537688442211,0.1118090452261306,1.3484848484848484,0.4330357142857143
beviltu01w,IND,dunnli99wc,2.0,0.0,153.0,119.0,71.0,0.3277310924369748,0.7323943661971831,0.3150684931506849,0.509185303514377,0.1116751269035533,0.0748730964467005,0.0076142131979695,0.1307106598984771,1.9807692307692308,0.4243697478991596
beviltu01w,IND,dunnli99wc,3.0,0.0,84.0,61.0,29.0,0.4098360655737705,0.6551724137931034,0.4166666666666667,0.56941431670282,0.0783847980997624,0.0522565320665083,0.007125890736342,0.1045130641330166,1.6296296296296295,0.5327868852459017
beviltu01w,IND,dunnli99wc,4.0,0.0,58.0,51.0,21.0,0.3333333333333333,0.7619047619047619,0.3809523809523809,0.4814077025232403,0.1031746031746031,0.0555555555555555,0.0039682539682539,0.1269841269841269,1.6,0.4117647058823529
beviltu01w,IND,dunnli99wc,5.0,0.0,79.0,60.0,29.0,0.4,0.6896551724137931,0.4230769230769231,0.5428807036833424,0.0726256983240223,0.106145251396648,0.0055865921787709,0.0810055865921787,1.1153846153846154,0.4916666666666666
beviltu01w,IND,dunnli99wc,6.0,0.0,194.0,162.0,44.0,0.3888888888888889,0.5454545454545454,0.3793103448275862,0.5348478164975738,0.0721649484536082,0.0687285223367697,0.0,0.0916380297823596,1.568627450980392,0.5246913580246914
beviltu01w,IND,dunnli99wc,7.0,0.0,223.0,185.0,53.0,0.4108108108108108,0.7169811320754716,0.3113207547169811,0.5352342549923196,0.077077077077077,0.071071071071071,0.001001001001001,0.079079079079079,1.462962962962963,0.5
beviltu01w,IND,dunnli99wc,8.0,0.0,180.0,150.0,22.0,0.44,0.6818181818181818,0.3707865168539326,0.563627254509018,0.0832408435072142,0.0621531631520532,0.002219755826859,0.102108768035516,1.7358490566037736,0.55
beviltu01w,IND,dunnli99wc,9.0,0.0,175.0,158.0,28.0,0.4050632911392405,0.6071428571428571,0.3370786516853932,0.5137388445279474,0.0776255707762557,0.0673515981735159,0.0045662100456621,0.0742009132420091,1.8571428571428568,0.5
birdsu01w,SEA,aglerbr99w,3.0,0.0,461.0,375.0,112.0,0.4026666666666667,0.9107142857142856,0.4014084507042254,0.5432733100782502,0.0740410347903657,0.0490633363068688,0.0026761819803746,0.1703835860838537,1.7522935779816513,0.4786666666666667
birdsu01w,SEA,aglerbr99w,4.0,0.0,420.0,368.0,69.0,0.421195652173913,0.8840579710144928,0.35,0.5271613615824882,0.0994718309859155,0.0422535211267605,0.0008802816901408,0.1945422535211267,2.0090909090909093,0.4877717391304347
birdsu01w,SEA,aglerbr99w,5.0,0.0,439.0,326.0,85.0,0.4631901840490797,0.8588235294117647,0.4383561643835616,0.6040176114474409,0.0933098591549295,0.0448943661971831,0.0044014084507042,0.1619718309859155,2.1149425287356323,0.5613496932515337
birdsu01w,SEA,aglerbr99w,6.0,0.0,364.0,294.0,69.0,0.4421768707482993,0.855072463768116,0.4368932038834951,0.5611049451227031,0.0705882352941176,0.0284313725490196,0.0058823529411764,0.1725490196078431,2.022988505747126,0.5187074829931972
birdsu01w,SEA,aglerbr99w,7.0,0.0,389.0,333.0,68.0,0.4114114114114114,0.8676470588235294,0.3660130718954248,0.5359307836437782,0.0957746478873239,0.0572769953051643,0.0046948356807511,0.152112676056338,1.8409090909090908,0.4954954954954955
birdsu01w,SEA,aglerbr99w,8.0,0.0,303.0,276.0,26.0,0.427536231884058,0.8461538461538461,0.3383458646616541,0.5270665182298915,0.0620239390642002,0.0467899891186071,0.0087051142546245,0.1556039173014145,2.1343283582089554,0.5090579710144928
birdsu01w,SEA,aglerbr99w,9.0,0.0,465.0,390.0,85.0,0.441025641025641,0.8705882352941177,0.3430656934306569,0.5439868975198877,0.0756075607560756,0.0351035103510351,0.0027002700270027,0.1521152115211521,1.9204545454545452,0.5012820512820513
blackch01w,CON,thibami99w,,,126.24860853432283,109.55287569573284,36.98515769944341,0.3340403286645728,0.6337338069173575,0.19823669907109112,0.43730015409164325,0.15450980647664891,0.03459488758615123,0.017875160530466894,0.06521929942426105,0.8649032724709308,0.36616348455727904
blueni01w,WAS,plankju99w,7.0,0.0,54.0,54.0,31.0,0.2592592592592592,0.8064516129032258,0.0833333333333333,0.3991720875221762,0.1104972375690607,0.0994475138121546,0.0,0.1988950276243093,2.0,0.2685185185185185
blueni01w,WAS,plankju99w,8.0,0.0,107.0,108.0,37.0,0.324074074074074,0.8378378378378378,0.2222222222222222,0.4304795622787254,0.15,0.0523809523809523,0.0119047619047619,0.1142857142857142,1.2972972972972974,0.3518518518518518
blueni01w,WAS,plankju99w,9.0,0.0,99.0,102.0,25.0,0.3235294117647059,0.76,0.4375,0.4380530973451327,0.0763500931098696,0.0353817504655493,0.0037243947858473,0.1359404096834264,1.738095238095238,0.392156862745098
diogoFernandes,WAS,plankju99w,,,126.24860853432283,109.55287569573284,36.98515769944341,0.3340403286645728,0.6337338069173575,0.19823669907109112,0.43730015409164325,0.15450980647664891,0.03459488758615123,0.017875160530466894,0.06521929942426105,0.8649032724709308,0.36616348455727904
bobbish01w,LAS,coopemi01w,9.0,0.0,106.0,127.0,22.0,0.2755905511811024,0.7272727272727273,0.2816901408450704,0.3877670471173544,0.1159420289855072,0.0452898550724637,0.0018115942028985,0.1630434782608695,1.4285714285714286,0.3543307086614173
boddiwh01w,SAC,bouceje01w,,,126.24860853432283,109.55287569573284,36.98515769944341,0.3340403286645728,0.6337338069173575,0.19823669907109112,0.43730015409164325,0.15450980647664891,0.03459488758615123,0.017875160530466894,0.06521929942426105,0.8649032724709308,0.36616348455727904
boddiwh01w,SAC,whisejo99w,,,126.24860853432283,109.55287569573284,36.98515769944341,0.3340403286645728,0.6337338069173575,0.19823669907109112,0.43730015409164325,0.15450980647664891,0.03459488758615123,0.017875160530466894,0.06521929942426105,0.8649032724709308,0.36616348455727904
bonnede01w,PHO,gaineco01w,,,126.24860853432283,109.55287569573284,36.98515769944341,0.3340403286645728,0.6337338069173575,0.19823669907109112,0.43730015409164325,0.15450980647664891,0.03459488758615123,0.017875160530466894,0.06521929942426105,0.8649032724709308,0.36616348455727904
braxtka01w,DET,laimbbi01w,6.0,0.0,227.0,210.0,60.0,0.4619047619047619,0.55,0.0,0.4801184433164128,0.2197802197802197,0.0395604395604395,0.0285714285714285,0.0307692307692307,0.2692307692307692,0.4619047619047619
braxtka01w,DET,laimbbi01w,7.0,0.0,146.0,143.0,48.0,0.4055944055944055,0.625,0.0,0.4447964903728978,0.3259052924791086,0.0306406685236768,0.0306406685236768,0.0724233983286908,0.490566037735849,0.4055944055944055
braxtka01w,DET,laimbbi01w,8.0,0.0,207.0,188.0,58.0,0.4468085106382978,0.6724137931034483,0.0,0.4847321094042712,0.3045871559633027,0.0256880733944954,0.0293577981651376,0.0293577981651376,0.2580645161290322,0.4468085106382978
braxtka01w,DET,laimbbi01w,9.0,0.0,295.0,258.0,109.0,0.4147286821705426,0.7431192660550459,0.0,0.4820891619819584,0.2847457627118644,0.023728813559322,0.0406779661016949,0.0457627118644067,0.5,0.4147286821705426
braxtka01w,DET,mahorri01w,6.0,0.0,227.0,210.0,60.0,0.4619047619047619,0.55,0.0,0.4801184433164128,0.2197802197802197,0.0395604395604395,0.0285714285714285,0.0307692307692307,0.2692307692307692,0.4619047619047619
braxtka01w,DET,mahorri01w,7.0,0.0,146.0,143.0,48.0,0.4055944055944055,0.625,0.0,0.4447964903728978,0.3259052924791086,0.0306406685236768,0.0306406685236768,0.0724233983286908,0.490566037735849,0.4055944055944055
braxtka01w,DET,mahorri01w,8.0,0.0,207.0,188.0,58.0,0.4468085106382978,0.6724137931034483,0.0,0.4847321094042712,0.3045871559633027,0.0256880733944954,0.0293577981651376,0.0293577981651376,0.2580645161290322,0.4468085106382978
braxtka01w,DET,mahorri01w,9.0,0.0,295.0,258.0,109.0,0.4147286821705426,0.7431192660550459,0.0,0.4820891619819584,0.2847457627118644,0.023728813559322,0.0406779661016949,0.0457627118644067,0.5,0.4147286821705426
brownki01w,CON,thibami99w,3.0,0.0,28.0,35.0,3.0,0.3428571428571428,1.0,0.0909090909090909,0.3854625550660793,0.1111111111111111,0.0462962962962962,0.0,0.0555555555555555,1.2,0.3571428571428571
brownki01w,CON,thibami99w,4.0,0.0,60.0,72.0,3.0,0.3333333333333333,0.6666666666666666,0.303030303030303,0.4091653027823241,0.1189591078066914,0.0483271375464684,0.0037174721189591,0.104089219330855,1.2727272727272727,0.4027777777777778
brownki01w,CON,thibami99w,5.0,0.0,104.0,88.0,24.0,0.3977272727272727,0.875,0.4642857142857143,0.5275974025974026,0.1347708894878706,0.0350404312668463,0.0053908355795148,0.1132075471698113,1.2727272727272727,0.4715909090909091
brownki01w,CON,thibami99w,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,1.0,0.0
brownki01w,CON,thibami99w,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0
brownki01w,CON,thibami99w,7.0,0.0,20.0,20.0,8.0,0.3,0.875,0.25,0.4251700680272109,0.1379310344827586,0.0344827586206896,0.0,0.1551724137931034,3.0,0.325
brownki01w,CON,thibami99w,8.0,2.0,131.0,99.0,40.0,0.3939393939393939,0.875,0.45,0.5617495711835335,0.1192660550458715,0.036697247706422,0.0091743119266055,0.146788990825688,1.92,0.4848484848484848
brownki01w,CON,thibami99w,8.0,1.0,11.0,9.0,8.0,0.2222222222222222,0.75,0.3333333333333333,0.4392971246006389,0.1724137931034483,0.0344827586206896,0.0344827586206896,0.0689655172413793,1.0,0.2777777777777778
brownki01w,CON,thibami99w,9.0,0.0,158.0,146.0,34.0,0.3561643835616438,0.9117647058823528,0.3432835820895522,0.4908051689860834,0.1113207547169811,0.0358490566037735,0.0,0.1245283018867924,1.6923076923076923,0.4349315068493151
brunsre01w,SAC,bouceje01w,5.0,0.0,151.0,140.0,46.0,0.4214285714285714,0.717391304347826,0.0,0.4711682476285571,0.2469635627530364,0.0465587044534413,0.0263157894736842,0.0384615384615384,0.6551724137931034,0.4214285714285714
brunsre01w,SAC,bouceje01w,6.0,0.0,265.0,246.0,92.0,0.4268292682926829,0.5978260869565217,0.0,0.4625104719352136,0.2590027700831025,0.038781163434903,0.020775623268698,0.0221606648199446,0.3809523809523809,0.4268292682926829
brunsre01w,SAC,bouceje01w,7.0,0.0,232.0,204.0,75.0,0.4607843137254901,0.5866666666666667,0.0,0.4894514767932489,0.3199329983249581,0.0351758793969849,0.0251256281407035,0.0284757118927973,0.425,0.4607843137254901
brunsre01w,SAC,bouceje01w,8.0,0.0,378.0,298.0,140.0,0.4731543624161073,0.6857142857142857,0.0,0.5255839822024472,0.3165236051502146,0.0472103004291845,0.0332618025751072,0.0257510729613733,0.4137931034482758,0.4731543624161073
brunsre01w,SAC,bouceje01w,9.0,0.0,327.0,270.0,85.0,0.5,0.6705882352941176,0.0,0.5318802862719584,0.2734274711168164,0.0462130937098844,0.0256739409499358,0.0166880616174582,0.2549019607843137,0.5
brunsre01w,SAC,whisejo99w,5.0,0.0,151.0,140.0,46.0,0.4214285714285714,0.717391304347826,0.0,0.4711682476285571,0.2469635627530364,0.0465587044534413,0.0263157894736842,0.0384615384615384,0.6551724137931034,0.4214285714285714
brunsre01w,SAC,whisejo99w,6.0,0.0,265.0,246.0,92.0,0.4268292682926829,0.5978260869565217,0.0,0.4625104719352136,0.2590027700831025,0.038781163434903,0.020775623268698,0.0221606648199446,0.3809523809523809,0.4268292682926829
brunsre01w,SAC,whisejo99w,7.0,0.0,232.0,204.0,75.0,0.4607843137254901,0.5866666666666667,0.0,0.4894514767932489,0.3199329983249581,0.0351758793969849,0.0251256281407035,0.0284757118927973,0.425,0.4607843137254901
brunsre01w,SAC,whisejo99w,8.0,0.0,378.0,298.0,140.0,0.4731543624161073,0.6857142857142857,0.0,0.5255839822024472,0.3165236051502146,0.0472103004291845,0.0332618025751072,0.0257510729613733,0.4137931034482758,0.4731543624161073
brunsre01w,SAC,whisejo99w,9.0,0.0,327.0,270.0,85.0,0.5,0.6705882352941176,0.0,0.5318802862719584,0.2734274711168164,0.0462130937098844,0.0256739409499358,0.0166880616174582,0.2549019607843137,0.5
burseja01w,SEA,aglerbr99w,2.0,0.0,47.0,48.0,20.0,0.3333333333333333,0.75,0.0,0.4137323943661972,0.2485207100591716,0.0118343195266272,0.0887573964497041,0.029585798816568,0.25,0.3333333333333333
burseja01w,SEA,aglerbr99w,3.0,0.0,83.0,83.0,36.0,0.3734939759036144,0.5833333333333334,0.0,0.4198704977741805,0.1744186046511628,0.0203488372093023,0.0377906976744186,0.0203488372093023,0.3888888888888889,0.3734939759036144
burseja01w,SEA,aglerbr99w,4.0,0.0,206.0,155.0,70.0,0.4903225806451612,0.7714285714285715,0.0,0.5543595263724435,0.2465753424657534,0.0296803652968036,0.0639269406392694,0.0433789954337899,0.4523809523809524,0.4903225806451612
burseja01w,SEA,aglerbr99w,5.0,0.0,141.0,119.0,67.0,0.4285714285714285,0.582089552238806,0.0,0.4748114224137931,0.1867704280155642,0.0447470817120622,0.0700389105058365,0.036964980544747,0.4634146341463415,0.4285714285714285
burseja01w,SEA,aglerbr99w,6.0,0.0,340.0,243.0,123.0,0.522633744855967,0.6991869918699187,0.0,0.5721593968766828,0.2316647264260768,0.0221187427240977,0.0465657741559953,0.0267753201396973,0.2948717948717949,0.522633744855967
burseja01w,SEA,aglerbr99w,7.0,0.0,300.0,221.0,109.0,0.5113122171945701,0.6697247706422018,1.0,0.5577037477691851,0.2415196743554952,0.0230664857530529,0.0339213025780189,0.0298507462686567,0.4,0.5135746606334841
burseja01w,SEA,aglerbr99w,8.0,0.0,256.0,209.0,101.0,0.4449760765550239,0.693069306930693,0.0,0.5050505050505051,0.2172073342736248,0.0183356840620592,0.0394922425952045,0.0310296191819464,0.3793103448275862,0.4449760765550239
cantydo01w,CHI,keyst99wc,1.0,0.0,257.0,203.0,131.0,0.4088669950738916,0.6946564885496184,0.0,0.4930171884591774,0.0892857142857142,0.0625,0.0063775510204081,0.1045918367346938,1.607843137254902,0.4088669950738916
cantydo01w,CHI,keyst99wc,2.0,0.0,197.0,193.0,74.0,0.3626943005181347,0.7567567567567568,0.2,0.4366909026423125,0.1328,0.0496,0.0016,0.112,1.2727272727272727,0.3652849740932642
cantydo01w,CHI,keyst99wc,3.0,0.0,160.0,154.0,76.0,0.3376623376623376,0.7236842105263158,0.2,0.4268032437046521,0.1104,0.0336,0.0064,0.1328,1.4821428571428572,0.3409090909090909
cantydo01w,CHI,keyst99wc,4.0,0.0,172.0,145.0,93.0,0.3793103448275862,0.6666666666666666,0.0,0.4625645438898451,0.1543209876543209,0.0339506172839506,0.0015432098765432,0.0864197530864197,1.1428571428571428,0.3793103448275862
cantydo01w,CHI,keyst99wc,5.0,0.0,177.0,150.0,72.0,0.42,0.7083333333333334,0.0,0.487120211360634,0.109090909090909,0.0415584415584415,0.0012987012987012,0.0831168831168831,1.4222222222222225,0.42
cantydo01w,CHI,keyst99wc,6.0,0.0,270.0,238.0,110.0,0.3991596638655462,0.7272727272727273,0.0,0.4713687150837989,0.1083249749247743,0.029087261785356,0.0020060180541624,0.1013039117352056,1.507462686567164,0.3991596638655462
cantydo01w,CHI,keyst99wc,7.0,0.0,164.0,105.0,77.0,0.5142857142857142,0.7272727272727273,0.0,0.5904377880184332,0.1206496519721577,0.0394431554524361,0.0,0.1020881670533642,1.2571428571428571,0.5142857142857142
cantydo01w,CHI,keyst99wc,8.0,0.0,259.0,241.0,115.0,0.3609958506224066,0.7043478260869566,0.25,0.4441015089163237,0.0824742268041237,0.0386597938144329,0.0051546391752577,0.1585051546391752,2.1578947368421053,0.3692946058091286
cantydo01w,CHI,keyst99wc,9.0,0.0,226.0,180.0,124.0,0.3944444444444444,0.6693548387096774,0.1666666666666666,0.4817530695770805,0.0963364993215739,0.0379918588873812,0.0040705563093622,0.1560379918588874,2.1296296296296298,0.3972222222222222
carsoes01w,NYL,coylepa99w,9.0,0.0,223.0,245.0,46.0,0.3755102040816326,0.6739130434782609,0.2758620689655172,0.4203740009048409,0.1176470588235294,0.0495356037151702,0.0123839009287925,0.0479876160990712,0.8857142857142857,0.3918367346938775
carsoes01w,NYL,donovan99w,9.0,0.0,223.0,245.0,46.0,0.3755102040816326,0.6739130434782609,0.2758620689655172,0.4203740009048409,0.1176470588235294,0.0495356037151702,0.0123839009287925,0.0479876160990712,0.8857142857142857,0.3918367346938775
cashsw01w,SEA,aglerbr99w,3.0,0.0,474.0,353.0,227.0,0.4079320113314447,0.762114537444934,0.2063492063492063,0.523317435082141,0.2057460611677479,0.0342910101946246,0.0287303058387395,0.0797034291010194,0.86,0.4263456090651558
cashsw01w,SEA,aglerbr99w,4.0,0.0,548.0,430.0,214.0,0.4534883720930232,0.6822429906542056,0.3,0.5227411477411478,0.1759343664539653,0.0391978122151321,0.0209662716499544,0.1084776663628076,1.101851851851852,0.4674418604651162
cashsw01w,SEA,aglerbr99w,5.0,0.0,526.0,384.0,219.0,0.46875,0.7214611872146118,0.3478260869565217,0.5475060371388125,0.188235294117647,0.0398190045248868,0.0262443438914027,0.1221719457013574,1.6666666666666667,0.4791666666666667
cashsw01w,SEA,aglerbr99w,6.0,0.0,119.0,126.0,32.0,0.3809523809523809,0.65625,0.2,0.424757281553398,0.1921397379912663,0.0262008733624454,0.0131004366812227,0.093886462882096,0.9148936170212766,0.3888888888888889
cashsw01w,SEA,aglerbr99w,7.0,0.0,358.0,323.0,143.0,0.3839009287925696,0.7622377622377622,0.0769230769230769,0.4638266998341625,0.1696969696969697,0.0202020202020202,0.0111111111111111,0.107070707070707,1.2045454545454546,0.3854489164086687
cashsw01w,SEA,aglerbr99w,8.0,0.0,344.0,307.0,121.0,0.4104234527687296,0.7603305785123967,0.0,0.4774594714634688,0.1970802919708029,0.0198123044838373,0.013555787278415,0.0823774765380604,0.9753086419753086,0.4104234527687296
cashsw01w,SEA,aglerbr99w,9.0,0.0,351.0,293.0,158.0,0.3890784982935154,0.7721518987341772,0.125,0.4841112214498511,0.1801510248112189,0.0226537216828478,0.0345199568500539,0.0625674217907227,0.8405797101449275,0.3907849829351535
castriz01w,ATL,meadoma99w,3.0,0.0,66.0,72.0,25.0,0.3333333333333333,0.68,0.0588235294117647,0.3975903614457831,0.0934065934065934,0.0384615384615384,0.0,0.0384615384615384,0.3888888888888889,0.3402777777777778
castriz01w,ATL,meadoma99w,4.0,0.0,69.0,71.0,18.0,0.352112676056338,0.6111111111111112,0.2962962962962963,0.4371515458692346,0.0674157303370786,0.0337078651685393,0.0056179775280898,0.0505617977528089,0.9,0.4084507042253521
castriz01w,ATL,meadoma99w,6.0,0.0,269.0,242.0,73.0,0.384297520661157,0.8082191780821918,0.3333333333333333,0.4906610243688895,0.1103526734926052,0.0204778156996587,0.0045506257110352,0.055745164960182,0.8305084745762712,0.4338842975206611
castriz01w,ATL,meadoma99w,7.0,0.0,246.0,194.0,59.0,0.4690721649484536,0.6610169491525424,0.3846153846153846,0.5591925804691762,0.1099236641221374,0.0351145038167938,0.0030534351145038,0.0717557251908397,0.9591836734693876,0.5335051546391752
castriz01w,ATL,meadoma99w,8.0,0.0,419.0,331.0,101.0,0.4199395770392749,0.801980198019802,0.3846153846153846,0.5580119326656723,0.0996884735202492,0.0363447559709241,0.004153686396677,0.0986500519210799,1.484375,0.5105740181268882
castriz01w,ATL,meadoma99w,9.0,0.0,269.0,272.0,59.0,0.3529411764705882,0.8135593220338984,0.3085106382978723,0.4514028728688415,0.0968703427719821,0.0402384500745156,0.0089418777943368,0.0774962742175856,0.912280701754386,0.40625
catchta01w,IND,dunnli99wc,3.0,0.0,594.0,439.0,184.0,0.4191343963553531,0.8152173913043478,0.3937823834196891,0.5711977844449573,0.2365038560411311,0.0805484147386461,0.0368466152527849,0.1011139674378748,1.4390243902439024,0.5056947608200456
catchta01w,IND,dunnli99wc,4.0,0.0,671.0,512.0,183.0,0.431640625,0.8469945355191257,0.387434554973822,0.5662256126375481,0.224793388429752,0.0595041322314049,0.0289256198347107,0.0942148760330578,1.1176470588235294,0.50390625
