playerID,year,stint_x,tmID,GP_x,GS,minutes,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage_player,free_throw_rate_player,pos,height,weight,college,collegeOther,birthDate,deathDate,awardPointsPlayers,franchID,GP_y,won_x,lost_x,win_percentage,effective_fg_percentage,turnover_percentage,free_throw_factor,rebounding_factor,points_per_game,points_allowed_per_game,playoff,confW,confL,homeW,homeL,awayW,awayL,coachID,stint_y,awardPointsCoaches
adamsjo01w,4,0,MIN,10,0,96,33,33,2,0.3939393939393939,1.0,0.4166666666666667,0.4870129870129869,0.2395833333333333,0.0208333333333333,0.03125,0.0416666666666666,0.4,0.4696969696969697,0.0,C,75.0,180,New Mexico,none,1981-05-24,0000-00-00,0.0,MIN,34,18,16,0.5294117647058824,0.4878665318503539,0.1985369463736764,0.7211538461538461,1.0369359464403514,70.0,69.70588235294117,1,14,10,11,6,7,10,mcconsu01w,0,0.0
aguilel01w,3,0,UTA,28,0,141,43,33,7,0.4242424242424242,0.5714285714285714,0.5238095238095238,0.5958980044345898,0.0780141843971631,0.0212765957446808,0.0141843971631205,0.1134751773049645,1.4545454545454546,0.5909090909090909,0.5714285714285714,G,67.0,165,George Washington,none,1976-10-15,0000-00-00,0.0,SAS,32,20,12,0.625,0.4644165358451073,0.1861387268396354,0.7618483412322274,1.0161569822908592,75.5625,73.25,1,12,9,12,4,8,8,harveca99w,0,0.0
ajavoma01w,9,0,HOU,34,2,604,273,284,91,0.3309859154929577,0.7912087912087912,0.1911764705882352,0.4212442908282928,0.0993377483443708,0.0513245033112582,0.009933774834437,0.097682119205298,1.0727272727272728,0.3538732394366197,0.7912087912087912,G,68.0,160,Rutgers,none,1986-05-07,0000-00-00,0.0,HOU,34,17,17,0.5,0.4514234071396295,0.1910173988468799,0.7649456521739131,1.0330629095918975,75.32352941176471,76.6470588235294,0,10,10,13,4,4,13,thompka99w,0,0.0
ajavoma01w,10,0,WAS,34,4,587,272,253,110,0.3359683794466403,0.6727272727272727,0.3414634146341463,0.451227604512276,0.1090289608177172,0.0630323679727427,0.0068143100511073,0.0630323679727427,0.74,0.391304347826087,0.6727272727272727,G,68.0,160,Rutgers,none,1986-05-07,0000-00-00,0.0,WAS,34,16,18,0.4705882352941176,0.4546485260770975,0.191128128266811,0.7013301088270859,1.0434294345322384,76.02941176470588,77.11764705882354,1,10,12,11,6,5,12,plankju99w,0,0.0
aldrima01w,1,0,WAS,29,0,272,63,54,22,0.4629629629629629,0.3181818181818182,0.5,0.4946608040201005,0.088235294117647,0.0330882352941176,0.0147058823529411,0.1029411764705882,1.037037037037037,0.5185185185185185,0.3181818181818182,G,71.0,153,UNC Charlotte,none,1973-09-15,0000-00-00,0.0,WAS,32,14,18,0.4375,0.4889685603971318,0.1966331431769076,0.6972318339100346,1.0125452520189362,68.0,69.40625,1,13,8,7,9,7,9,darscna99w,1,0.0
aldrima01w,1,0,WAS,29,0,272,63,54,22,0.4629629629629629,0.3181818181818182,0.5,0.4946608040201005,0.088235294117647,0.0330882352941176,0.0147058823529411,0.1029411764705882,1.037037037037037,0.5185185185185185,0.3181818181818182,G,71.0,153,UNC Charlotte,none,1973-09-15,0000-00-00,0.0,WAS,32,14,18,0.4375,0.4889685603971318,0.1966331431769076,0.6972318339100346,1.0125452520189362,68.0,69.40625,1,13,8,7,9,7,9,walkeda01w,2,0.0
aldrima01w,2,0,WAS,5,0,35,7,9,1,0.3333333333333333,1.0,0.0,0.3707627118644068,0.0571428571428571,0.0,0.0,0.0571428571428571,0.5,0.3333333333333333,0.0,G,71.0,153,UNC Charlotte,none,1973-09-15,0000-00-00,0.0,WAS,32,10,22,0.3125,0.4164490861618799,0.1880870596102987,0.6607142857142857,1.0043498343385533,60.25,64.84375,0,4,17,8,8,2,14,maherto99w,0,0.0
alhalta01w,2,0,ORL,26,1,252,49,58,14,0.3275862068965517,0.5,0.3636363636363636,0.381857855361596,0.1507936507936507,0.0436507936507936,0.0,0.0555555555555555,0.5,0.3620689655172414,0.5,F-G,72.0,149,DePaul,none,1974-10-17,0000-00-00,0.0,CON,32,13,19,0.40625,0.4467084639498432,0.1967251911784282,0.7325383304940375,1.0109539700195984,66.875,68.90625,0,9,12,10,6,3,13,peckca99wc,0,0.0
allench01w,9,0,SAC,6,0,49,16,16,0,0.4375,0.0,0.3333333333333333,0.5,0.1224489795918367,0.0204081632653061,0.0,0.0612244897959183,0.5,0.5,0.0,G,71.0,135,Notre Dame,none,1986-07-23,0000-00-00,0.0,SAC,34,18,16,0.5294117647058824,0.4478925428439092,0.188786226981611,0.7487745098039216,1.0366110080395794,74.8529411764706,75.61764705882354,1,9,11,13,4,5,12,bouceje01w,0,0.0
amachma01w,2,0,NYL,2,0,3,1,0,2,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,F,73.0,175,none,none,1978-01-30,0000-00-00,0.0,NYL,32,21,11,0.65625,0.49945295404814,0.1758551307847082,0.672,0.9576665748531724,67.5625,65.0625,1,13,8,13,3,8,8,adubari99w,0,0.0
amachma01w,4,0,SEA,7,0,47,8,10,4,0.3,0.5,0.0,0.3401360544217687,0.2978723404255319,0.1063829787234042,0.0425531914893617,0.0,0.0,0.3,0.0,F,73.0,175,none,none,1978-01-30,0000-00-00,0.0,SEA,34,18,16,0.5294117647058824,0.4757946210268948,0.1685100091321553,0.7795414462081128,1.0069935325929398,70.23529411764706,66.88235294117646,0,11,13,13,4,5,12,donovan99w,0,0.0
amachma01w,6,0,WAS,3,0,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,73.0,175,none,none,1978-01-30,0000-00-00,0.0,WAS,34,16,18,0.4705882352941176,0.4763719512195122,0.1645707540745448,0.7106227106227107,0.9771805672912836,66.55882352941177,67.79411764705883,0,9,11,10,7,6,11,adubari99w,0,0.0
ambermo01w,3,0,SAC,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,76.0,169,Arizona State,none,1970-12-21,0000-00-00,0.0,SAC,32,14,18,0.4375,0.4298200514138817,0.1696226639685751,0.7565084226646248,0.9419453125,67.6875,71.6875,0,8,13,10,6,4,12,mchugma99w,0,0.0
anderam01w,7,1,CON,1,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,F,72.0,167,Brigham Young,none,1984-03-14,0000-00-00,0.0,CON,34,26,8,0.7647058823529411,0.4824007220216607,0.1698050875454245,0.8074074074074075,1.0185061728395062,78.91176470588235,71.08823529411765,1,15,5,14,3,12,5,thibami99w,0,10.0
anderam01w,7,2,NYL,3,0,9,0,1,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,F,72.0,167,Brigham Young,none,1984-03-14,0000-00-00,0.0,NYL,34,11,23,0.3235294117647059,0.4494925084581924,0.1965199590583418,0.7876923076923077,0.9385274756880456,69.76470588235294,78.11764705882354,0,7,13,7,10,4,13,coylepa99w,0,0.0
anderch01w,4,0,SAC,26,0,171,42,44,12,0.4318181818181818,0.3333333333333333,0.0,0.4261363636363636,0.1403508771929824,0.0292397660818713,0.0292397660818713,0.0292397660818713,0.2941176470588235,0.4318181818181818,0.3333333333333333,C,78.0,190,Vanderbilt,none,1981-01-22,0000-00-00,0.0,SAC,34,19,15,0.5588235294117647,0.4447081158044613,0.1621275637959654,0.6789137380191693,0.99271957581459,67.61764705882354,65.17647058823529,1,13,11,12,5,7,10,mchugma99w,1,0.0
anderch01w,4,0,SAC,26,0,171,42,44,12,0.4318181818181818,0.3333333333333333,0.0,0.4261363636363636,0.1403508771929824,0.0292397660818713,0.0292397660818713,0.0292397660818713,0.2941176470588235,0.4318181818181818,0.3333333333333333,C,78.0,190,Vanderbilt,none,1981-01-22,0000-00-00,0.0,SAC,34,19,15,0.5588235294117647,0.4447081158044613,0.1621275637959654,0.6789137380191693,0.99271957581459,67.61764705882354,65.17647058823529,1,13,11,12,5,7,10,whisejo99w,2,0.0
anderch01w,5,0,SAC,30,0,231,77,64,37,0.390625,0.7297297297297297,0.0,0.4795714997508719,0.1471861471861472,0.0129870129870129,0.0259740259740259,0.0216450216450216,0.2,0.390625,0.7297297297297297,C,78.0,190,Vanderbilt,none,1981-01-22,0000-00-00,0.0,SAC,34,18,16,0.5294117647058824,0.4529440154440154,0.1718176536439513,0.7201986754966887,1.0372158879201132,68.0,65.91176470588235,1,12,10,10,7,8,9,whisejo99w,0,0.0
anderch01w,6,0,SAS,34,19,669,203,178,46,0.4662921348314606,0.8043478260869565,0.0,0.512005649717514,0.1345291479820627,0.0119581464872944,0.0224215246636771,0.0164424514200298,0.2,0.4662921348314606,0.8043478260869565,C,78.0,190,Vanderbilt,none,1981-01-22,0000-00-00,0.0,SAS,34,7,27,0.2058823529411764,0.4468085106382978,0.2015156993913096,0.7714723926380368,0.929490874159462,62.97058823529412,70.61764705882354,0,3,19,5,12,2,15,hugheda99w,0,0.0
anderch01w,7,0,SAS,23,20,414,153,112,45,0.5267857142857143,0.7777777777777778,0.0,0.5804248861911987,0.2053140096618357,0.0169082125603864,0.0241545893719806,0.036231884057971,0.5172413793103449,0.5267857142857143,0.7777777777777778,C,78.0,190,Vanderbilt,none,1981-01-22,0000-00-00,0.0,SAS,34,13,21,0.3823529411764705,0.4476718403547672,0.1605960482841233,0.75,0.9767426096363508,74.20588235294117,76.55882352941177,0,10,10,6,11,7,10,hugheda99w,0,0.0
anderch01w,8,0,SAS,11,1,86,28,20,12,0.5,0.6666666666666666,0.0,0.5537974683544303,0.2325581395348837,0.0116279069767441,0.0581395348837209,0.0348837209302325,0.6,0.5,0.6666666666666666,C,78.0,190,Vanderbilt,none,1981-01-22,0000-00-00,0.0,SAS,34,20,14,0.5882352941176471,0.4717371323529412,0.1867544881320534,0.804159445407279,0.97301465979173,74.02941176470588,73.05882352941177,1,13,9,9,8,11,6,hugheda99w,0,10.0
anderjo01w,9,0,CON,24,7,367,97,126,15,0.2777777777777778,0.7333333333333333,0.2318840579710145,0.3657616892911011,0.1580381471389645,0.0190735694822888,0.0027247956403269,0.0708446866485013,1.625,0.3412698412698413,0.7333333333333333,G,68.0,166,Wisconsin,none,1986-07-22,0000-00-00,0.0,CON,34,21,13,0.6176470588235294,0.4704724409448819,0.1575480731902999,0.7455048409405256,1.012864049923004,79.11764705882354,74.73529411764706,1,13,7,13,4,8,9,thibami99w,0,10.0
anderke01w,1,0,WAS,30,9,434,75,68,18,0.4264705882352941,0.7777777777777778,0.375,0.4939409905163329,0.1059907834101382,0.0576036866359447,0.0069124423963133,0.1728110599078341,1.5957446808510638,0.4485294117647059,0.7777777777777778,G,67.0,125,Wisconsin,none,1974-05-17,0000-00-00,0.0,WAS,32,14,18,0.4375,0.4889685603971318,0.1966331431769076,0.6972318339100346,1.0125452520189362,68.0,69.40625,1,13,8,7,9,7,9,darscna99w,1,0.0
anderke01w,1,0,WAS,30,9,434,75,68,18,0.4264705882352941,0.7777777777777778,0.375,0.4939409905163329,0.1059907834101382,0.0576036866359447,0.0069124423963133,0.1728110599078341,1.5957446808510638,0.4485294117647059,0.7777777777777778,G,67.0,125,Wisconsin,none,1974-05-17,0000-00-00,0.0,WAS,32,14,18,0.4375,0.4889685603971318,0.1966331431769076,0.6972318339100346,1.0125452520189362,68.0,69.40625,1,13,8,7,9,7,9,walkeda01w,2,0.0
anderke01w,2,0,CHA,18,0,102,12,16,10,0.125,0.8,0.0,0.2941176470588235,0.1470588235294117,0.0588235294117647,0.0,0.1372549019607843,0.8235294117647058,0.125,0.8,G,67.0,125,Wisconsin,none,1974-05-17,0000-00-00,0.0,CHA,32,18,14,0.5625,0.4620786516853932,0.1906431995881463,0.7765151515151515,1.0027905907272956,64.21875,62.78125,1,15,6,11,5,7,9,donovan99w,0,0.0
anderke01w,3,0,CHA,7,0,31,7,12,0,0.25,0.0,0.25,0.2916666666666667,0.1935483870967742,0.0,0.0,0.1612903225806451,1.6666666666666667,0.2916666666666667,0.0,G,67.0,125,Wisconsin,none,1974-05-17,0000-00-00,0.0,CHA,32,18,14,0.5625,0.4891061452513967,0.1638738492681908,0.7390648567119156,1.0163673723422757,70.03125,66.65625,1,12,9,11,5,7,9,donovan99w,0,0.0
andrame01w,1,0,CLE,32,18,797,265,195,80,0.4564102564102564,0.75,0.36,0.5755864465682016,0.1191969887076537,0.0514429109159347,0.0125470514429109,0.0941028858218318,1.1538461538461535,0.5256410256410257,0.75,F,71.0,165,Old Dominion,none,1975-12-31,0000-00-00,0.0,CLE,32,17,15,0.53125,0.4811269146608315,0.2055946193824518,0.7473684210526316,1.0422930763950182,68.28125,66.3125,1,13,8,13,3,4,12,hugheda99w,0,0.0
andrame01w,2,0,CLE,32,32,893,152,171,45,0.3391812865497076,0.6666666666666666,0.2,0.3983228511530398,0.0974244120940649,0.057110862262038,0.0111982082866741,0.1119820828667413,1.639344262295082,0.3567251461988304,0.6666666666666666,F,71.0,165,Old Dominion,none,1975-12-31,0000-00-00,0.0,CLE,32,22,10,0.6875,0.4610169491525424,0.1822510467120926,0.7366336633663366,1.0236357316649287,62.625,55.875,1,15,6,14,2,8,8,hugheda99w,0,10.0
andrame01w,3,0,CLE,32,16,665,91,111,23,0.3063063063063063,0.782608695652174,0.1923076923076923,0.3756605019815059,0.0842105263157894,0.0436090225563909,0.0090225563909774,0.1007518796992481,1.6341463414634143,0.3288288288288288,0.782608695652174,F,71.0,165,Old Dominion,none,1975-12-31,0000-00-00,0.0,CLE,32,10,22,0.3125,0.4508241758241758,0.1793725540106271,0.7775768535262206,1.0234912146676851,64.71875,66.875,0,7,14,4,12,6,10,hugheda99w,0,0.0
andrame01w,5,0,CHA,12,0,65,9,7,3,0.4285714285714285,1.0,0.0,0.5408653846153846,0.0615384615384615,0.0,0.0153846153846153,0.1076923076923077,2.333333333333333,0.4285714285714285,0.0,F,71.0,165,Old Dominion,none,1975-12-31,0000-00-00,0.0,CHA,34,16,18,0.4705882352941176,0.4747706422018348,0.192942882461935,0.7389830508474576,0.9156090203435971,61.52941176470589,63.76470588235294,0,8,12,10,7,6,11,laceytr99w,0,0.0
anosini01w,9,0,MIN,34,34,920,314,226,166,0.4380530973451327,0.6987951807228916,0.0,0.5250133761369716,0.2510869565217391,0.0815217391304347,0.0467391304347826,0.0489130434782608,1.0714285714285714,0.4380530973451327,0.6987951807228916,C,75.0,211,Tennessee,none,1986-02-27,0000-00-00,0.0,MIN,34,16,18,0.4705882352941176,0.4591836734693877,0.1495962169905805,0.7546296296296297,0.9840551195289472,81.38235294117646,80.02941176470588,0,8,12,9,8,7,10,zierddo99w,0,0.0
anosini01w,10,0,MIN,30,29,896,396,265,194,0.490566037735849,0.6958762886597938,0.25,0.565133006050919,0.2477678571428571,0.0904017857142857,0.03125,0.0904017857142857,1.3278688524590163,0.4924528301886792,0.6958762886597938,C,75.0,211,Tennessee,none,1986-02-27,0000-00-00,0.0,MIN,34,14,20,0.4117647058823529,0.4740806380150642,0.1651089139502549,0.7715404699738904,0.983276801876007,80.32352941176471,83.1470588235294,0,7,13,9,8,5,12,gilloje01w,0,0.0
arcaija01w,1,0,HOU,32,32,977,268,233,49,0.4678111587982833,0.8367346938775511,0.2,0.5263984915147706,0.1218014329580348,0.0429887410440122,0.0030706243602865,0.0614124872057318,1.1320754716981132,0.4871244635193133,0.8367346938775511,G,71.0,147,none,none,1969-04-11,0000-00-00,0.0,HOU,32,27,5,0.84375,0.5158394931362197,0.1683914028534688,0.8217665615141956,1.022478521044362,77.34375,64.5625,1,17,4,14,2,13,3,chancva99w,0,0.0
arcaija01w,2,0,HOU,32,32,1154,591,509,150,0.4263261296660118,0.9,0.3333333333333333,0.5139130434782608,0.1178509532062391,0.0519930675909878,0.0025996533795493,0.0814558058925476,1.1325301204819278,0.4479371316306483,0.9,G,71.0,147,none,none,1969-04-11,0000-00-00,4.0,HOU,32,19,13,0.59375,0.4276729559748428,0.168916301197911,0.7699443413729128,1.0419474136033249,63.96875,62.3125,1,13,8,11,5,8,8,chancva99w,0,0.0
arcaija01w,3,0,HOU,32,32,1116,364,302,111,0.423841059602649,0.8828828828828829,0.2702702702702703,0.518754988028731,0.1129032258064516,0.0456989247311828,0.0053763440860215,0.0770609318996415,1.2112676056338028,0.4403973509933774,0.8828828828828829,G,71.0,147,none,none,1969-04-11,0000-00-00,0.0,HOU,32,24,8,0.75,0.4552868391451068,0.1827015740443302,0.7743589743589744,1.004850075955764,64.75,59.125,1,16,5,14,2,10,6,chancva99w,0,0.0
arcaija01w,4,0,HOU,34,34,1136,390,324,94,0.4660493827160494,0.8404255319148937,0.2432432432432432,0.5337201664112109,0.1197183098591549,0.0360915492957746,0.0008802816901408,0.0589788732394366,1.34,0.4799382716049383,0.8404255319148937,G,71.0,147,none,none,1969-04-11,0000-00-00,0.0,HOU,34,20,14,0.5882352941176471,0.462160751565762,0.1711026615969581,0.7883333333333333,0.9924979794815872,66.0,63.0,1,14,10,14,3,6,11,chancva99w,0,0.0
arcaija01w,6,0,HOU,34,34,1079,342,304,94,0.4210526315789473,0.8829787234042553,0.1875,0.4951355107713689,0.0861909175162187,0.0509731232622798,0.005560704355885,0.0491195551436515,0.9464285714285714,0.4259868421052631,0.8829787234042553,G,71.0,147,none,none,1969-04-11,0000-00-00,0.0,HOU,34,19,15,0.5588235294117647,0.4640625,0.1604621309370988,0.763768115942029,1.000591835274683,67.91176470588235,66.55882352941177,1,11,11,11,6,8,9,chancva99w,0,0.0
askamma01w,1,0,MIA,32,32,869,251,209,117,0.4066985645933014,0.6837606837606838,0.5,0.4818028255528255,0.2658227848101265,0.0195627157652474,0.0241657077100115,0.0333716915995397,0.5918367346938775,0.4090909090909091,0.6837606837606838,C,77.0,198,none,none,1970-08-07,0000-00-00,0.0,MIA,32,13,19,0.40625,0.3886696730552424,0.2023041047657287,0.6807228915662651,1.0442239393629935,57.21875,62.53125,0,9,12,9,7,4,12,rothsro99w,0,0.0
askamma01w,2,0,MIA,30,11,431,74,58,32,0.4827586206896552,0.5625,0.0,0.5133185349611543,0.2018561484918793,0.0278422273781902,0.025522041763341,0.0348027842227378,0.7894736842105263,0.4827586206896552,0.5625,C,77.0,198,none,none,1970-08-07,0000-00-00,0.0,MIA,32,20,12,0.625,0.4383899233296823,0.1806189424115854,0.7590618336886994,0.9883073667423176,61.15625,59.3125,1,14,7,10,6,10,6,rothsro99w,0,0.0
askamma01w,3,2,LAS,20,4,215,61,55,14,0.4727272727272727,0.6428571428571429,0.0,0.4986919555264879,0.227906976744186,0.0511627906976744,0.0186046511627906,0.0186046511627906,0.3636363636363636,0.4727272727272727,0.6428571428571429,C,77.0,198,none,none,1970-08-07,0000-00-00,0.0,LAS,32,25,7,0.78125,0.4935064935064935,0.184458398744113,0.737984496124031,1.0594135465361818,76.625,69.84375,1,17,4,12,4,13,3,coopemi01w,0,0.0
askamma01w,3,1,MIA,6,1,72,11,10,11,0.4,0.2727272727272727,0.0,0.3706199460916442,0.1527777777777778,0.0138888888888888,0.0138888888888888,0.0416666666666666,3.0,0.4,0.2727272727272727,C,77.0,198,none,none,1970-08-07,0000-00-00,0.0,MIA,32,15,17,0.46875,0.4517780172413793,0.1723618727612768,0.6975425330812854,0.9726177137703932,63.9375,65.25,0,11,10,9,7,6,10,rothsro99w,0,0.0
atkinla01w,7,0,IND,33,1,417,99,87,39,0.4367816091954023,0.4615384615384615,0.2941176470588235,0.4752304147465438,0.1822541966426858,0.0431654676258992,0.0119904076738609,0.052757793764988,0.6470588235294118,0.4655172413793103,0.4615384615384615,G-F,72.0,172,North Carolina,none,1984-03-22,0000-00-00,0.0,IND,34,21,13,0.6176470588235294,0.4470615671641791,0.1778113044883884,0.7662721893491125,1.028729557102161,71.61764705882354,68.11764705882354,1,12,8,12,5,9,8,wintebr01w,0,0.0
atkinla01w,8,0,SAC,28,0,226,58,47,19,0.4680851063829787,0.7368421052631579,0.0,0.5238439306358381,0.1946902654867256,0.0442477876106194,0.0221238938053097,0.0663716814159292,0.4545454545454545,0.4680851063829787,0.7368421052631579,G-F,72.0,172,North Carolina,none,1984-03-22,0000-00-00,0.0,SAC,34,19,15,0.5588235294117647,0.4415085817524842,0.1937959908652626,0.7677852348993288,1.0875856980609648,74.32352941176471,72.94117647058823,1,12,10,12,5,7,10,bouceje01w,0,0.0
atkinla01w,9,0,SAC,5,1,73,14,16,4,0.375,0.5,0.0,0.3941441441441441,0.1917808219178082,0.0684931506849315,0.0273972602739726,0.1095890410958904,0.8,0.375,0.0,G-F,72.0,172,North Carolina,none,1984-03-22,0000-00-00,0.0,SAC,34,18,16,0.5294117647058824,0.4478925428439092,0.188786226981611,0.7487745098039216,1.0366110080395794,74.8529411764706,75.61764705882354,1,9,11,13,4,5,12,bouceje01w,0,0.0
atkinla01w,10,0,SEA,2,1,46,5,8,2,0.25,0.5,0.0,0.2815315315315315,0.391304347826087,0.217391304347826,0.0217391304347826,0.108695652173913,1.25,0.25,0.0,G-F,72.0,172,North Carolina,none,1984-03-22,0000-00-00,0.0,SEA,34,20,14,0.5882352941176471,0.4699905482041588,0.1861117072647279,0.785007072135785,1.0011232176486415,74.82352941176471,72.82352941176471,1,13,7,13,4,7,10,aglerbr99w,0,0.0
atunrmo01w,9,0,SAS,33,0,348,71,87,16,0.2758620689655172,0.6875,0.2926829268292683,0.3774989366227137,0.1379310344827586,0.0459770114942528,0.0373563218390804,0.0660919540229885,0.8846153846153846,0.3448275862068966,0.6875,G-F,70.0,143,Texas A&M,none,1986-04-14,0000-00-00,0.0,SAS,34,24,10,0.7058823529411765,0.4771634615384615,0.1803900548385766,0.80835734870317,0.916695588902386,74.88235294117646,71.11764705882354,1,10,10,15,2,9,8,hugheda99w,0,0.0
